	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
SEPT11	2.59836432053165e-28	0.328702996901484	0.411	0.21	4.86803555451604e-24	Cytotoxic NK/T cells	SEPT1
RPL36AL2	5.369874147991e-28	0.44714775210362	0.81	0.661	1.00604592162611e-23	Cytotoxic NK/T cells	RPL36AL
CYTH11	1.01344255846825e-27	0.250193082793085	0.329	0.148	1.89868463329027e-23	Cytotoxic NK/T cells	CYTH1
EEF1D2	1.74587472146248e-27	0.355260589877803	0.951	0.869	3.27089629065996e-23	Cytotoxic NK/T cells	EEF1D
C1orf56	1.87479346666076e-27	0.347869160061417	0.308	0.137	3.51242555978894e-23	Cytotoxic NK/T cells	C1orf56
ARPC1B1	3.35113661004104e-27	0.503881488466024	0.692	0.487	6.27835443891188e-23	Cytotoxic NK/T cells	ARPC1B
ACTR31	4.25241952747932e-27	0.444300449113015	0.633	0.431	7.96690798473251e-23	Cytotoxic NK/T cells	ACTR3
SLC2A31	2.00175478030876e-26	0.276968796202259	0.293	0.127	3.75028758090847e-22	Cytotoxic NK/T cells	SLC2A3
KLF22	2.92518997292741e-26	0.342954060560732	0.616	0.375	5.48034341427951e-22	Cytotoxic NK/T cells	KLF2
CCDC109B1	3.3349283873041e-26	0.300365335453252	0.397	0.205	6.24798833361423e-22	Cytotoxic NK/T cells	CCDC109B
RPS27A4	3.83177402160227e-26	0.312979666796679	1	0.989	7.17882862947185e-22	Cytotoxic NK/T cells	RPS27A
RPL313	5.19112480188121e-26	0.327341687725117	0.994	0.955	9.72557231632444e-22	Cytotoxic NK/T cells	RPL31
RPL374	7.33373334896487e-26	0.339987358085992	0.994	0.942	1.37397494292857e-21	Cytotoxic NK/T cells	RPL37
FNBP1	1.83541689921911e-25	0.335689236917416	0.38	0.198	3.438653560687e-21	Cytotoxic NK/T cells	FNBP1
ATP5E2	1.19558132587099e-24	0.344906214546781	0.96	0.91	2.2399216140193e-20	Cytotoxic NK/T cells	ATP5E
MYL12B1	1.40165491083692e-24	0.370303414569586	0.755	0.575	2.62600047545297e-20	Cytotoxic NK/T cells	MYL12B
PDCD4	2.32087642173162e-24	0.258315808734074	0.333	0.161	4.34816197611419e-20	Cytotoxic NK/T cells	PDCD4
SH3BGRL32	4.62849370795521e-24	0.333903485131142	0.932	0.814	8.67148296185408e-20	Cytotoxic NK/T cells	SH3BGRL3
C16orf54	8.48851012948879e-24	0.255107390296361	0.31	0.147	1.59032237275973e-19	Cytotoxic NK/T cells	C16orf54
RPL174	9.33481130697544e-24	0.335668299344336	0.886	0.714	1.74887689836185e-19	Cytotoxic NK/T cells	RPL17
RASSF5	1.63765248133926e-23	0.25560684846882	0.308	0.148	3.0681419237891e-19	Cytotoxic NK/T cells	RASSF5
TXNIP2	1.64970497247564e-23	0.471353961382274	0.715	0.536	3.09072226593312e-19	Cytotoxic NK/T cells	TXNIP
ARL6IP5	2.48303903542633e-23	0.380091853165927	0.568	0.371	4.65197363287123e-19	Cytotoxic NK/T cells	ARL6IP5
DDIT4	4.37150043805717e-23	0.334997282542881	0.395	0.212	8.19000607070011e-19	Cytotoxic NK/T cells	DDIT4
IL7R1	4.98956545037059e-23	0.511748948946372	0.428	0.252	9.3479508712693e-19	Cytotoxic NK/T cells	IL7R
CDC42SE1	5.22591075186374e-23	0.329487636692024	0.43	0.239	9.79074379361672e-19	Cytotoxic NK/T cells	CDC42SE1
OSTF11	1.250742493554e-22	0.292063282829715	0.373	0.199	2.34326606167343e-18	Cytotoxic NK/T cells	OSTF1
RNF213	2.61045510882954e-22	0.333062947088963	0.432	0.251	4.89068764639214e-18	Cytotoxic NK/T cells	RNF213
RPL133	4.55644922445576e-22	0.252117938730107	1	0.995	8.53650762201786e-18	Cytotoxic NK/T cells	RPL13
TSC22D33	1.17465307862825e-21	0.461471681785986	0.812	0.644	2.20071254281002e-17	Cytotoxic NK/T cells	TSC22D3
KLF61	1.57791264314621e-21	0.439137769312539	0.641	0.45	2.95621933693443e-17	Cytotoxic NK/T cells	KLF6
RGS11	1.74180591249362e-21	0.555473141397751	0.376	0.212	3.26327337705679e-17	Cytotoxic NK/T cells	RGS1
CLDND1	2.4704322456468e-21	0.262087377565176	0.287	0.14	4.62835481221928e-17	Cytotoxic NK/T cells	CLDND1
JUN1	5.80325803055122e-21	0.348297137389252	0.857	0.668	1.08724039202377e-16	Cytotoxic NK/T cells	JUN
NFKBIA1	5.84841405741388e-21	0.510801195633278	0.574	0.388	1.09570037365649e-16	Cytotoxic NK/T cells	NFKBIA
PCSK7	7.72211540130707e-21	0.258799015975145	0.333	0.174	1.44673832043488e-16	Cytotoxic NK/T cells	PCSK7
TNFAIP8	2.37669608366896e-20	0.262584709717634	0.323	0.168	4.4527401127538e-16	Cytotoxic NK/T cells	TNFAIP8
TOMM73	2.61060614794651e-20	0.339223439753298	0.764	0.58	4.89097061817778e-16	Cytotoxic NK/T cells	TOMM7
RPL303	2.72538132405961e-20	0.272994029566562	0.996	0.955	5.10600191062568e-16	Cytotoxic NK/T cells	RPL30
NBEAL14	4.1018867580471e-20	0.294891824611587	0.787	0.597	7.68488484120124e-16	Cytotoxic NK/T cells	NBEAL1
ALOX5AP	5.76087942752737e-20	0.374668355617063	0.342	0.188	1.07930076074725e-15	Cytotoxic NK/T cells	ALOX5AP
PPIB1	6.07070114916477e-20	0.313593094535278	0.521	0.34	1.13734586029602e-15	Cytotoxic NK/T cells	PPIB
PRELID11	7.2076032715301e-20	0.265111048993002	0.454	0.27	1.35034447292116e-15	Cytotoxic NK/T cells	PRELID1
MBNL11	1.0342475391206e-19	0.269898340643419	0.418	0.243	1.93766276454244e-15	Cytotoxic NK/T cells	MBNL1
ARF62	1.14555714512327e-19	0.343910943471231	0.622	0.443	2.14620131138845e-15	Cytotoxic NK/T cells	ARF6
CD523	1.49030258548902e-19	0.427568463802555	0.926	0.862	2.79208189391368e-15	Cytotoxic NK/T cells	CD52
HINT13	1.55130391871584e-19	0.307419343247353	0.806	0.645	2.90636789171412e-15	Cytotoxic NK/T cells	HINT1
ARHGAP15	1.97426009378852e-19	0.252126699535101	0.392	0.223	3.69877628571279e-15	Cytotoxic NK/T cells	ARHGAP15
RPS214	2.53450194807303e-19	0.293572747433263	0.975	0.878	4.74838939971483e-15	Cytotoxic NK/T cells	RPS21
SBDS1	3.77658670150978e-19	0.335406194693342	0.504	0.331	7.07543518527857e-15	Cytotoxic NK/T cells	SBDS
FAM65B2	2.25309983884494e-18	0.273746349801413	0.439	0.267	4.221182548076e-14	Cytotoxic NK/T cells	FAM65B
MT-CO12	2.37026302805631e-18	0.253832047538023	0.996	0.989	4.44068778306349e-14	Cytotoxic NK/T cells	MT-CO1
SEPT71	4.05440900390309e-18	0.340230276362636	0.692	0.533	7.59593526881244e-14	Cytotoxic NK/T cells	SEPT7
EPSTI12	4.56579721139761e-18	0.290773930030091	0.411	0.248	8.55402107555342e-14	Cytotoxic NK/T cells	EPSTI1
TBC1D10C1	1.46904389874643e-17	0.265373266888833	0.422	0.258	2.75225374430144e-13	Cytotoxic NK/T cells	TBC1D10C
SELK	1.86142500060951e-17	0.267790120030531	0.473	0.302	3.48737973864192e-13	Cytotoxic NK/T cells	SELK
GADD45B1	2.05295802194379e-17	0.362357674713387	0.519	0.354	3.84621685411169e-13	Cytotoxic NK/T cells	GADD45B
PDIA3	2.19835070545679e-17	0.286799923060006	0.498	0.325	4.1186100466733e-13	Cytotoxic NK/T cells	PDIA3
RPL283	3.58644641530859e-17	0.266802033938945	1	0.977	6.71920735908064e-13	Cytotoxic NK/T cells	RPL28
CYBA3	2.12175621174105e-16	0.254170009106835	0.909	0.78	3.97511026269685e-12	Cytotoxic NK/T cells	CYBA
FAM49B1	3.10231286858698e-16	0.303099762179908	0.5	0.342	5.8121831592977e-12	Cytotoxic NK/T cells	FAM49B
TMSB103	8.14061241500684e-16	0.263099388617882	0.998	0.985	1.52514373595153e-11	Cytotoxic NK/T cells	TMSB10
FOS2	8.95433956066089e-16	0.347026937213317	0.928	0.844	1.67759551668982e-11	Cytotoxic NK/T cells	FOS
PPDPF1	9.01378839930446e-16	0.291681556576526	0.814	0.688	1.68873325660969e-11	Cytotoxic NK/T cells	PPDPF
TAP1	9.85018989937107e-16	0.264968621743664	0.367	0.223	1.84543307764717e-11	Cytotoxic NK/T cells	TAP1
LDHB2	1.49139137800217e-15	0.332569171218168	0.696	0.536	2.79412174668706e-11	Cytotoxic NK/T cells	LDHB
COMMD62	2.15257014156375e-15	0.293441844645517	0.741	0.581	4.03284016021968e-11	Cytotoxic NK/T cells	COMMD6
HSPA81	4.82562414912323e-15	0.290571108372045	0.795	0.649	9.04080684338236e-11	Cytotoxic NK/T cells	HSPA8
CAPZB1	7.60180019634306e-15	0.288716376141358	0.589	0.43	1.42419726678487e-10	Cytotoxic NK/T cells	CAPZB
HMHA1	8.08246460642797e-15	0.257794734596756	0.437	0.284	1.51424974401428e-10	Cytotoxic NK/T cells	HMHA1
CXCR42	8.57671964572554e-15	0.39665745915654	0.823	0.725	1.60684842562668e-10	Cytotoxic NK/T cells	CXCR4
IFRD1	9.34223737386939e-15	0.280042534540435	0.35	0.212	1.75026817199443e-10	Cytotoxic NK/T cells	IFRD1
RPS4Y11	1.06318892258595e-14	0.301823626229992	0.829	0.715	1.99188444646478e-10	Cytotoxic NK/T cells	RPS4Y1
NOSIP1	2.0190020167912e-14	0.329563683245653	0.483	0.34	3.78260027845831e-10	Cytotoxic NK/T cells	NOSIP
PLAC82	3.91637839729401e-14	0.386429944821146	0.546	0.395	7.33733492733033e-10	Cytotoxic NK/T cells	PLAC8
FXYD52	6.25767835861667e-14	0.291692124009977	0.624	0.452	1.17237604048683e-09	Cytotoxic NK/T cells	FXYD5
PNRC11	7.84563855904725e-14	0.269854281492405	0.662	0.503	1.4698803840375e-09	Cytotoxic NK/T cells	PNRC1
GSTK1	9.92258390452739e-14	0.283457240887669	0.521	0.364	1.85899609451321e-09	Cytotoxic NK/T cells	GSTK1
HSPA5	1.08916348454182e-13	0.315605714885277	0.454	0.313	2.04054778828911e-09	Cytotoxic NK/T cells	HSPA5
TMA72	6.37783911180469e-13	0.269835723416565	0.909	0.809	1.19488815759661e-08	Cytotoxic NK/T cells	TMA7
IRF1	8.87992596126885e-13	0.351506239138145	0.483	0.343	1.66365412884372e-08	Cytotoxic NK/T cells	IRF1
CD271	9.25999152036675e-13	0.29594922838682	0.439	0.297	1.73485941134071e-08	Cytotoxic NK/T cells	CD27
SSR2	1.06121963376565e-12	0.268610342363139	0.559	0.411	1.98819498385994e-08	Cytotoxic NK/T cells	SSR2
BTG21	2.02186895117596e-12	0.290945730497445	0.46	0.319	3.78797148002816e-08	Cytotoxic NK/T cells	BTG2
GPSM3	2.19166428890788e-12	0.274425432940936	0.599	0.447	4.10608304526892e-08	Cytotoxic NK/T cells	GPSM3
SRSF71	2.51370226038053e-12	0.29126489950176	0.724	0.593	4.70942118482292e-08	Cytotoxic NK/T cells	SRSF7
FYB1	7.5216112512351e-12	0.301584766092649	0.502	0.361	1.4091738679189e-07	Cytotoxic NK/T cells	FYB
CD532	6.13741509448718e-10	0.257520682448452	0.673	0.531	1.14984471795217e-05	Cytotoxic NK/T cells	CD53
CYCS	6.89504172964521e-10	0.250053167495475	0.563	0.44	1.29178606804903e-05	Cytotoxic NK/T cells	CYCS
YPEL51	8.03723900713511e-10	0.305737575597136	0.643	0.533	1.50577672798676e-05	Cytotoxic NK/T cells	YPEL5
SELL2	1.19960962488606e-06	0.293866771761436	0.454	0.38	0.0224746863222403	Cytotoxic NK/T cells	SELL
TNFRSF17	0	1.05691356682727	0.282	0.01	0	B cells 5	TNFRSF17
DERL3	6.04555406214376e-116	0.755542293652757	0.314	0.041	1.13263455354263e-111	B cells 5	DERL3
SEC11C	4.40951515838166e-74	1.25603788394425	0.338	0.072	8.26122664922804e-70	B cells 5	SEC11C
FKBP111	2.1676137677949e-64	1.11188269535528	0.317	0.071	4.06102439396374e-60	B cells 5	FKBP11
JCHAIN1	2.84621299889504e-61	4.44065835667931	0.624	0.281	5.33238005342985e-57	B cells 5	JCHAIN
PRDX4	8.29720910821417e-53	0.578491658984593	0.369	0.103	1.55448212642392e-48	B cells 5	PRDX4
SPCS21	3.11893490424178e-51	0.763355572611031	0.857	0.523	5.84332454309698e-47	B cells 5	SPCS2
MZB12	1.53772614214456e-50	1.35207229969632	0.892	0.564	2.88092992730783e-46	B cells 5	MZB1
XBP12	6.87715862785647e-49	0.884601366722861	0.882	0.512	1.28843566892891e-44	B cells 5	XBP1
CD38	4.66228451959126e-48	0.627316674988662	0.481	0.17	8.73479004745423e-44	B cells 5	CD38
KIAA01013	6.44912275286894e-48	0.903000551012032	0.62	0.271	1.20824314775e-43	B cells 5	KIAA0101
ITM2C	2.25751737002799e-45	0.972620425746396	0.491	0.195	4.22945879274744e-41	B cells 5	ITM2C
LMAN1	5.8889115788338e-44	0.530761698289189	0.328	0.094	1.10328758429451e-39	B cells 5	LMAN1
TYMS1	2.08056254233524e-40	0.740246790207075	0.564	0.251	3.89793392306507e-36	B cells 5	TYMS
TPD521	6.54379409758947e-40	0.38514314081391	0.394	0.131	1.22597982418339e-35	B cells 5	TPD52
PDIA4	1.26962087393631e-39	0.842344745719068	0.425	0.168	2.37863470731968e-35	B cells 5	PDIA4
TK1	5.52271044223132e-39	0.761116320552684	0.422	0.158	1.03467980135204e-34	B cells 5	TK1
ZWINT1	1.00196086447332e-36	0.528661122400899	0.47	0.189	1.87717367959077e-32	B cells 5	ZWINT
SDF2L1	8.84456608919705e-36	0.77305039831181	0.324	0.107	1.65702945681107e-31	B cells 5	SDF2L1
TXNDC11	9.64864814254157e-36	0.376352151260347	0.272	0.077	1.80767422950516e-31	B cells 5	TXNDC11
PCNA2	5.17349765166109e-35	0.796572022991108	0.603	0.32	9.69254785038705e-31	B cells 5	PCNA
PDIA61	1.02619640915636e-34	0.638476038249466	0.76	0.445	1.92257897255444e-30	B cells 5	PDIA6
P4HB1	1.19597392714632e-34	0.593631545584563	0.641	0.344	2.24065715250864e-30	B cells 5	P4HB
SUB11	3.26047196671723e-34	1.02913840131666	0.892	0.677	6.10849422964473e-30	B cells 5	SUB1
TMEM106C	5.70904936710143e-34	0.3793974098099	0.369	0.13	1.06959039892645e-29	B cells 5	TMEM106C
MYBL2	1.20019685258277e-33	0.359216564957523	0.321	0.102	2.24856880331382e-29	B cells 5	MYBL2
HSP90B12	1.21507089305848e-33	1.40635744487029	0.561	0.304	2.27643531814505e-29	B cells 5	HSP90B1
SPCS31	2.70512610117557e-32	0.635685683291596	0.366	0.14	5.06805375055243e-28	B cells 5	SPCS3
HMGN21	1.57918398823689e-30	0.76896699512235	0.906	0.817	2.95860120196181e-26	B cells 5	HMGN2
H2AFZ3	1.8036557503591e-30	0.72916214793651	0.84	0.621	3.37914904829776e-26	B cells 5	H2AFZ
SSR31	2.44870358979671e-30	0.713839374120808	0.429	0.194	4.58764617548413e-26	B cells 5	SSR3
TMEM2581	8.38210814616234e-30	0.580099677614485	0.774	0.499	1.57038796118351e-25	B cells 5	TMEM258
LMAN2	4.95960893554453e-29	0.495567825157994	0.547	0.273	9.29182734074268e-25	B cells 5	LMAN2
KDELR2	1.2236893406471e-28	0.566606886494863	0.474	0.228	2.29258197970234e-24	B cells 5	KDELR2
CHAF1A	1.93760181367485e-28	0.344124345531781	0.324	0.116	3.63009699791983e-24	B cells 5	CHAF1A
PLPP5	5.19823494930627e-28	0.297365157630861	0.279	0.092	9.7388931775253e-24	B cells 5	PLPP5
CENPM	5.88127484677809e-28	0.391065675989195	0.341	0.13	1.10185684254387e-23	B cells 5	CENPM
MCM71	1.13228443945961e-27	0.580392707957196	0.561	0.301	2.12133489732758e-23	B cells 5	MCM7
VIMP	4.52460249957654e-27	0.490076308496129	0.373	0.157	8.47684278295664e-23	B cells 5	VIMP
STMN11	5.21369784544223e-27	0.976451223030693	0.829	0.799	9.76786291343602e-23	B cells 5	STMN1
MANF	5.58392284596167e-27	0.550711238846997	0.331	0.13	1.04614794519092e-22	B cells 5	MANF
MAD2L11	8.41273142658518e-27	0.426493841199061	0.425	0.186	1.57612523277073e-22	B cells 5	MAD2L1
TMED21	1.71217085789198e-26	0.514131871980129	0.669	0.418	3.20775210226063e-22	B cells 5	TMED2
TUBA1B2	4.28994192821507e-26	0.968402853209028	0.864	0.81	8.03720620251093e-22	B cells 5	TUBA1B
MYDGF	8.91692438298975e-26	0.846856569089421	0.463	0.236	1.67058578315313e-21	B cells 5	MYDGF
HMGB22	1.22449125570522e-25	0.724535534149603	0.808	0.637	2.29408436756372e-21	B cells 5	HMGB2
UBE2J1	2.00187437078445e-25	0.729042026136042	0.456	0.235	3.75051163366466e-21	B cells 5	UBE2J1
DUT2	3.88907919302925e-25	0.830873674015718	0.662	0.471	7.28618986814031e-21	B cells 5	DUT
ASF1B	5.52801513680448e-25	0.366009024201805	0.293	0.107	1.03567363588032e-20	B cells 5	ASF1B
CDT11	7.35992230002852e-25	0.376030710292507	0.376	0.157	1.37888144291034e-20	B cells 5	CDT1
PPIB2	9.49573055179448e-25	1.16626460175586	0.564	0.341	1.7790251188787e-20	B cells 5	PPIB
FEN1	1.17782685572702e-24	0.353007254239054	0.328	0.128	2.20665861420457e-20	B cells 5	FEN1
UHRF12	1.49424839084044e-24	0.9246616452895	0.672	0.494	2.79947436023956e-20	B cells 5	UHRF1
E2F1	2.73270536001172e-24	0.366855291906076	0.331	0.132	5.11972349198196e-20	B cells 5	E2F1
MCM51	2.71196814575477e-23	0.467270531270571	0.47	0.235	5.08087232107157e-19	B cells 5	MCM5
MT-CO22	3.49582159251934e-23	0.460268899601486	1	0.993	6.54942175358499e-19	B cells 5	MT-CO2
MCM31	4.71829940126587e-23	0.442639776813176	0.463	0.23	8.83973392827161e-19	B cells 5	MCM3
GINS2	4.80742045326536e-23	0.342699083758418	0.331	0.133	9.00670221919265e-19	B cells 5	GINS2
CENPH	9.26352623431519e-23	0.308445910426714	0.334	0.136	1.73552163999895e-18	B cells 5	CENPH
HMGB11	1.23793675533827e-22	0.713558403738643	0.927	0.874	2.31927451112625e-18	B cells 5	HMGB1
TUBB1	1.33638712791781e-22	0.906863039990033	0.787	0.722	2.50372128415402e-18	B cells 5	TUBB
ORC6	1.7493978080762e-22	0.270786509661296	0.258	0.091	3.27749679343076e-18	B cells 5	ORC6
PKM1	1.76795034233417e-22	0.616773025439399	0.721	0.525	3.31225496636307e-18	B cells 5	PKM
LIG1	1.90973081855176e-22	0.259015773586135	0.286	0.107	3.57788068855672e-18	B cells 5	LIG1
MCM4	2.99966538857794e-22	0.306831088267031	0.3	0.118	5.61987310550078e-18	B cells 5	MCM4
SSR41	5.31226717023609e-22	1.20811473828527	0.638	0.452	9.95253254343731e-18	B cells 5	SSR4
CKS1B1	8.14086480615692e-22	0.439549963720181	0.502	0.259	1.5251910214335e-17	B cells 5	CKS1B
CCDC167	9.9716898284747e-22	0.304618944159986	0.366	0.161	1.86819608936474e-17	B cells 5	CCDC167
PSME21	1.13525314755934e-21	0.502830283081792	0.774	0.562	2.12689677195243e-17	B cells 5	PSME2
ERLEC1	1.42181988760901e-21	0.366769390868477	0.275	0.107	2.66377955943548e-17	B cells 5	ERLEC1
DDOST	1.67077952396654e-21	0.371156739789494	0.443	0.221	3.13020543815131e-17	B cells 5	DDOST
TMED91	3.23664945795085e-21	0.441001413793246	0.537	0.311	6.06386275947091e-17	B cells 5	TMED9
BIRC52	3.39948272800501e-21	0.367539884159817	0.376	0.167	6.36893089091739e-17	B cells 5	BIRC5
SEC61G2	4.81482606256121e-21	0.621945179472371	0.756	0.546	9.02057662820842e-17	B cells 5	SEC61G
POU2AF11	7.63228107985466e-21	0.317909612366363	0.477	0.24	1.42990786031077e-16	B cells 5	POU2AF1
LMNB11	1.10053288706904e-20	0.359257029384336	0.401	0.192	2.06184836392384e-16	B cells 5	LMNB1
IDH21	1.13395792882495e-20	0.496492095657221	0.697	0.469	2.12447017965354e-16	B cells 5	IDH2
FKBP2	2.21064945662625e-20	0.40930785956508	0.369	0.173	4.14165175698929e-16	B cells 5	FKBP2
RRM11	2.54369075506218e-20	0.328024421281436	0.338	0.148	4.765604629609e-16	B cells 5	RRM1
NUCB21	6.82679441004744e-20	0.35795313518417	0.544	0.305	1.27899993272239e-15	B cells 5	NUCB2
H2AFV1	1.05830947761318e-19	0.37864725608828	0.683	0.446	1.9827428063083e-15	B cells 5	H2AFV
SEC61B1	1.11362118485892e-19	0.618908613955648	0.648	0.436	2.08636928983318e-15	B cells 5	SEC61B
RANBP12	1.16529510398994e-19	0.496646449372436	0.707	0.518	2.18318037732516e-15	B cells 5	RANBP1
HELLS	1.28538271910662e-19	0.309668302458212	0.289	0.118	2.40816452424626e-15	B cells 5	HELLS
GMNN1	1.28831138923709e-19	0.253631878456587	0.303	0.125	2.4136513877357e-15	B cells 5	GMNN
PIM21	2.2852979682079e-19	0.472927391504915	0.286	0.121	4.2815057434375e-15	B cells 5	PIM2
MIF2	2.45350564054551e-19	0.481513100971653	0.801	0.586	4.59664281756202e-15	B cells 5	MIF
CENPU1	3.05862661418401e-19	0.312375623267578	0.324	0.142	5.73033696167375e-15	B cells 5	CENPU
RPN2	7.11874493523478e-19	0.471398542544388	0.488	0.28	1.33369686361624e-14	B cells 5	RPN2
COX7A21	8.60329364000199e-19	0.405438008858054	0.854	0.675	1.61182706345437e-14	B cells 5	COX7A2
RRM21	9.86641899319792e-19	0.298768118191368	0.279	0.112	1.84847359837563e-14	B cells 5	RRM2
DNAJC91	1.35035411427992e-18	0.327388512253325	0.439	0.223	2.52988843310343e-14	B cells 5	DNAJC9
LRRC59	1.55923617567034e-18	0.330432771977309	0.38	0.185	2.92122897511838e-14	B cells 5	LRRC59
NASP1	1.65284409504733e-18	0.469396809428407	0.606	0.4	3.09660341207118e-14	B cells 5	NASP
OSTC2	2.49972114292844e-18	0.46663256594672	0.613	0.403	4.68322756127644e-14	B cells 5	OSTC
RAN2	3.08115040153137e-18	0.472608114243253	0.78	0.596	5.77253527726902e-14	B cells 5	RAN
MCM21	3.1050995083714e-18	0.3211751661087	0.341	0.158	5.81740392893382e-14	B cells 5	MCM2
SEC61A1	4.0205320415361e-18	0.28175830608183	0.286	0.122	7.53246677981789e-14	B cells 5	SEC61A1
VDAC11	7.76231532271542e-18	0.389147306577534	0.571	0.348	1.45426977571073e-13	B cells 5	VDAC1
HERPUD12	8.04938785635909e-18	0.688526370723174	0.373	0.198	1.50805281488888e-13	B cells 5	HERPUD1
PSMA42	8.24901353125879e-18	0.413715426546363	0.732	0.523	1.54545268508133e-13	B cells 5	PSMA4
GLO1	8.92573440111591e-18	0.297190837143085	0.432	0.226	1.67223634004907e-13	B cells 5	GLO1
PTMA2	1.27235957603194e-17	0.414569962893649	0.997	0.986	2.38376566569584e-13	B cells 5	PTMA
MCM6	1.42568794558512e-17	0.264797701531942	0.279	0.117	2.67102636605373e-13	B cells 5	MCM6
LDHA2	1.6833758937153e-17	0.460253981599849	0.686	0.464	3.15380473687561e-13	B cells 5	LDHA
CDCA71	1.77144131707297e-17	0.294662129105007	0.387	0.19	3.31879530753621e-13	B cells 5	CDCA7
CYCS1	2.01628127006252e-17	0.414397414675637	0.652	0.44	3.77750295946214e-13	B cells 5	CYCS
COPE1	2.06277669039847e-17	0.408501495924705	0.735	0.524	3.86461212946153e-13	B cells 5	COPE
MT-CYB1	4.98191301601121e-17	0.382986525986018	0.986	0.942	9.33361403549701e-13	B cells 5	MT-CYB
REEP51	5.3870819201458e-17	0.296374790910674	0.387	0.195	1.00926979773932e-12	B cells 5	REEP5
MT-ND41	5.97207734666903e-17	0.38529348533644	0.993	0.972	1.11886869089844e-12	B cells 5	MT-ND4
MLEC	9.33984894798866e-17	0.290623418738494	0.279	0.122	1.74982070040568e-12	B cells 5	MLEC
MT-CO13	9.5046036253714e-17	0.36877271024386	1	0.989	1.78068748921333e-12	B cells 5	MT-CO1
PEBP13	1.07257443421392e-16	0.424327738125843	0.732	0.526	2.00946820249978e-12	B cells 5	PEBP1
MDK2	1.14742382224635e-16	0.617011228800091	0.631	0.453	2.14969853097854e-12	B cells 5	MDK
TRAM12	1.34693139805258e-16	0.370483093857942	0.641	0.431	2.5234759742515e-12	B cells 5	TRAM1
UQCRQ1	1.57472086880728e-16	0.389052410812659	0.7	0.497	2.95023954771045e-12	B cells 5	UQCRQ
HM13	2.10254780695968e-16	0.355905270037651	0.328	0.161	3.93912331633897e-12	B cells 5	HM13
UNG	2.30639672018891e-16	0.274972811020322	0.261	0.111	4.32103425527393e-12	B cells 5	UNG
SMC42	3.88299601356851e-16	0.315471162691581	0.449	0.244	7.2747930314206e-12	B cells 5	SMC4
CDK41	4.37105739371717e-16	0.306608537465103	0.432	0.234	8.18917602712911e-12	B cells 5	CDK4
ATP5G32	7.70432405360354e-16	0.366599656334579	0.714	0.501	1.44340511144262e-11	B cells 5	ATP5G3
CARHSP11	1.08369591218842e-15	0.392608939371165	0.551	0.349	2.030304291485e-11	B cells 5	CARHSP1
HMGN11	1.50099995855737e-15	0.453405438270658	0.836	0.737	2.81212342235723e-11	B cells 5	HMGN1
ISG201	1.7370130347115e-15	0.500612410202574	0.662	0.467	3.25429392053199e-11	B cells 5	ISG20
CHCHD22	1.79806654277895e-15	0.423557483282856	0.847	0.694	3.36867766789637e-11	B cells 5	CHCHD2
PSMC31	1.88031665723549e-15	0.284634978461002	0.526	0.313	3.52277325733069e-11	B cells 5	PSMC3
